"Adresse","Occurrences","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Indexabilité","Statut d'indexabilité"
"https://www.komut.be/nl_BE/benno","1","Benno bikes | Komut","19","183","Indexable",""
"https://www.komut.be/nl_BE/nous-contacter","1","Contact Komut Bikes | Magasins de vélos à Bruxelles","51","471","Indexable",""
"https://www.komut.be/nl_BE/leasing","1","Leasing vélo via votre employeur | Komut Bikes Bruxelles","56","508","Indexable",""
"https://www.komut.be/nl_BE/muli","1","Muli Cyles | Komut","18","166","Indexable",""
"https://www.komut.be/nl_BE/a-propos","1","À propos | Komut","16","154","Indexable",""
"https://www.komut.be/nl_BE/mentions-legales","1","Mentions légales | Komut","24","227","Indexable",""
"https://www.komut.be/nl_BE/woom","1","Woom | Vélo enfant léger et évolutif à Bruxelles | Komut Bikes","62","552","Indexable",""
"https://www.komut.be/nl_BE/blog/astuces-20","1","Astuces | Komut","15","147","Indexable",""
"https://www.komut.be/nl_BE/aide","1","Support & FAQ | Komut","21","205","Indexable",""
"https://www.komut.be/nl_BE/urban-arrow","1","Bakfietsen Urban Arrow | KOMUT","30","295","Indexable",""
"https://www.komut.be/nl_BE/politique-de-confidentialite","1","Politique de confidentialité | Komut","36","314","Non indexable","noindex"
"https://www.komut.be/nl_BE/faq-expedition-livraison","1","FAQ - Expédition & Livraison | Komut","36","325","Indexable",""
"https://www.komut.be/nl_BE/qio","1","Qio | Komut","11","105","Indexable",""
"https://www.komut.be/nl_BE/blog","1","Inspiration & Conseils | Komut","30","267","Indexable",""
"https://www.komut.be/nl_BE/blog/conseils-d-experts-14","1","Conseils d'experts | Komut","26","237","Indexable",""
"https://www.komut.be/nl_BE/bike-43","1","Bike43 Belgique | Vélos cargos familiaux chez Komut Bikes","57","525","Indexable",""
"https://www.komut.be/nl_BE/reprise-velo-electrique","1","Reprise de vélos électriques | Komut","36","325","Indexable",""
"https://www.komut.be/nl_BE/moustache","1","Moustache Bikes Belgique | Vélos électriques haut de gamme chez Komut","69","661","Indexable",""
"https://www.komut.be/nl_BE/veloe","1","Veloe | Vélo cargo familial et compact à Bruxelles | Komut Bikes","64","570","Indexable",""
"https://www.komut.be/nl_BE/nos-services","1","Nos services vélo à Bruxelles | Komut Bikes","43","387","Indexable",""
"https://www.komut.be/nl_BE/cannondale","1","Cannondale | Komut","18","181","Indexable",""
"https://www.komut.be/nl_BE/yuba","1","Yuba | Komut","12","120","Indexable",""
"https://www.komut.be/en_GB/nos-magasins","1","Nos magasins de vélos à Bruxelles | Komut Bikes","47","437","Indexable",""
"https://www.komut.be/en_GB/isy","1","i:SY | Komut","12","109","Indexable",""
"https://www.komut.be/en_GB/mentions-legales","1","Mentions légales | Komut","24","227","Indexable",""
"https://www.komut.be/nl_BE/shop/category/kinderfietsen-2300","1","Nos vélos enfant & junior | Komut","33","297","Indexable",""
"https://www.komut.be/en_GB/veloe","1","Veloe | Vélo cargo familial et compact à Bruxelles | Komut Bikes","64","570","Indexable",""
"https://www.komut.be/en_GB/reprise-velo-electrique","1","Reprise de vélos électriques | Komut","36","325","Indexable",""
"https://www.komut.be/nl_BE/shop/category/klassieke-fiets-racefiets-gravel-fiets-2304","1","Nos vélos gravel | Komut","24","222","Indexable",""
"https://www.komut.be/nl_BE/shop/category/elektrische-fiets-elektrische-longtailfietsen-2387","1","Nos vélos longtails électriques | Komut","39","347","Indexable",""
"https://www.komut.be/en_GB/bike-43","1","Bike43 Belgique | Vélos cargos familiaux chez Komut Bikes","57","525","Indexable",""
"https://www.komut.be/en_GB/politique-de-confidentialite","1","Politique de confidentialité | Komut","36","314","Non indexable","noindex"
"https://www.komut.be/en_GB/tern","1","Tern Bikes | Vélo cargo et compact électrique à Bruxelles | Komut Bike","70","625","Indexable",""
"https://www.komut.be/en_GB/urban-arrow","1","Cargo Bikes Urban Arrow | KOMUT","31","306","Indexable",""
"https://www.komut.be/en_GB/leasing","1","Leasing vélo via votre employeur | Komut Bikes Bruxelles","56","508","Indexable",""
"https://www.komut.be/en_GB/nos-services","1","Nos services vélo à Bruxelles | Komut Bikes","43","387","Indexable",""
"https://www.komut.be/en_GB/financement","1","Financement vélo électrique & cargo | Komut Bikes Bruxelles","59","540","Indexable",""
"https://www.komut.be/en_GB/kona","1","Kona | Komut","12","121","Indexable",""
"https://www.komut.be/en_GB/assurances-velos","1","Assurance vélo électrique & cargo | Komut Bikes Bruxelles","57","517","Indexable",""
"https://www.komut.be/en_GB/moustache","1","Moustache Bikes Belgique | Vélos électriques haut de gamme chez Komut","69","661","Indexable",""
"https://www.komut.be/en_GB/cannondale","1","Cannondale | Komut","18","181","Indexable",""
"https://www.komut.be/en_GB/appointment","1","Rendez-vous réparation vélo & atelier | Komut Bikes Bruxelles","61","547","Indexable",""
"https://www.komut.be/en_GB/aide/faq-paiement","1","FAQ - Paiement | Komut","22","216","Indexable",""
"https://www.komut.be/en_GB/outlet-velos","1","Outlet | Promo | Vélos | Komut","30","270","Indexable",""
"https://www.komut.be/en_GB/shop/cart","1","Shopping Cart | Komut","21","201","Indexable",""
"https://www.komut.be/en_GB/woom","1","Woom | Vélo enfant léger et évolutif à Bruxelles | Komut Bikes","62","552","Indexable",""
"https://www.komut.be/en_GB/qio","1","Qio | Komut","11","105","Indexable",""
"https://www.komut.be/en_GB/a-propos","1","À propos | Komut","16","154","Indexable",""
"https://www.komut.be/en_GB/blog/conseils-d-experts-14","1","Conseils d'experts | Komut","26","237","Indexable",""
"https://www.komut.be/en_GB/muli","1","Muli Cyles | Komut","18","166","Indexable",""
"https://www.komut.be/en_GB/aide","1","Support & FAQ | Komut","21","205","Indexable",""
"https://www.komut.be/en_GB/blog","1","Inspiration & Conseils | Komut","30","267","Indexable",""
"https://www.komut.be/en_GB/blog/astuces-20","1","Astuces | Komut","15","147","Indexable",""
"https://www.komut.be/en_GB/yuba","1","Yuba | Komut","12","120","Indexable",""
"https://www.komut.be/en_GB/benno","1","Benno bikes | Komut","19","183","Indexable",""
"https://www.komut.be/en_GB/terms","1","Terms & Conditions | Komut","26","250","Indexable",""
"https://www.komut.be/en_GB/faq-expedition-livraison","1","FAQ - Expédition & Livraison | Komut","36","325","Indexable",""
"https://www.komut.be/en_GB/chike","1","Chike | Komut","13","125","Indexable",""
"https://www.komut.be/en_GB/aide/faq-retours-remboursements","1","FAQ - Retours & Remboursements | Komut","38","379","Indexable",""
"https://www.komut.be/en_GB/entretien-et-reparations","1","Entretien et réparation vélo à Bruxelles | Ateliers Komut Bikes","63","548","Indexable",""
"https://www.komut.be/en_GB/offers","1","Deals | Komut","13","125","Indexable",""
"https://www.komut.be/en_GB/shop/all-brands","1","Nos marques | Komut","19","194","Indexable",""
"https://www.komut.be/en_GB/blog/actualites-22","1","Actualités | Komut","18","165","Indexable",""
"https://www.komut.be/en_GB/lovens","1","Lovens | Komut","14","139","Indexable",""
"https://www.komut.be/en_GB/brompton","1","Brompton | Vélo pliant haut de gamme chez Komut Bikes Bruxelles","63","596","Indexable",""
"https://www.komut.be/en_GB/nous-contacter","1","Contact Komut Bikes | Magasins de vélos à Bruxelles","51","471","Indexable",""
"https://www.komut.be/tern","1","Tern Bikes | Vélo cargo et compact électrique à Bruxelles | Komut Bike","70","625","Indexable",""
"https://www.komut.be/nl_BE/shop","1","Fietsen & Accessoires | Komut","29","271","Indexable",""
"https://www.komut.be/nl_BE/shop?attrib=1-212","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-453","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-337","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-3","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-699","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-215","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-194","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-198","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-472","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-589","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-105","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-44","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-225","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-43","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-286","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/shop/all-brands","1","Nos marques | Komut","19","194","Indexable",""
"https://www.komut.be/nl_BE/shop?attrib=1-681","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-283","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-433","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-437","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-201","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-441","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-326","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-324","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-288","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-257","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-140","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-531","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-775","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-79","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-82","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-391","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-429","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-85","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-388","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-428","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-788","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-420","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-480","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-268","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-481","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-4","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-1","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-114","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-113","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-2","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-99","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-354","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-596","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-112","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-374","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-494","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-528","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-527","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-245","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-405","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-23","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-24","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/appointment","1","Rendez-vous réparation vélo & atelier | Komut Bikes Bruxelles","61","547","Indexable",""
"https://www.komut.be/nl_BE/shop?attrib=1-244","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/blog/actualites-22/komut-uccle-a-demenage-a-seulement-45-metres-50","1","🚲 Komut Uccle a déménagé à seulement 45 mètres ! | Komut","57","541","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/komut-uccle-a-demenage-a-seulement-45-metres-50","1","🚲 Komut Uccle a déménagé à seulement 45 mètres ! | Komut","57","541","Indexable",""
"https://www.komut.be/nl_BE/shop?attrib=1-522","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/shop?attrib=1-25","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/blog/actualites-22/nouveaux-bike43-short-mid-decouvrez-les-des-maintenant-chez-komut-bikes-48","1","Nouveaux Bike43 Short & Mid disponibles chez Komut Bikes","56","533","Indexable",""
"https://www.komut.be/nl_BE/shop?attrib=1-644","1","Fietsen & Accessoires | Komut","29","271","Non indexable","Canonisé"
"https://www.komut.be/nl_BE/blog/financement-24","1","Financement | Komut","19","192","Indexable",""
"https://www.komut.be/nl_BE/blog/leasing-velo-18","1","Leasing vélo | Komut","20","187","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/tag/komut-bikes-stockel-30","1","Actualités | Komut","18","165","Non indexable","noindex"
"https://www.komut.be/nl_BE/blog/actualites-22/tag/brompton-10","1","Actualités | Komut","18","165","Non indexable","noindex"
"https://www.komut.be/nl_BE/blog/actualites-22/komut-bikes-devient-revendeur-officiel-moustache-bikes-a-bruxelles-47","1","Moustache Bikes : vélos électriques officiels chez Komut","56","506","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/lovens-25","1","Lovens Explorer : vélo cargo électrique chez Komut","50","455","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/tag/moustache-28","1","Actualités | Komut","18","165","Non indexable","noindex"
"https://www.komut.be/nl_BE/blog/actualites-22/page/2","1","Actualités | Komut","18","165","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/nouveau-urban-arrow-family-green-10","1","Urban Arrow Family Vert : vélo cargo électrique familial","56","491","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/tag/nos-magasins-29","1","Actualités | Komut","18","165","Non indexable","noindex"
"https://www.komut.be/blog/actualites-22","1","Actualités | Komut","18","165","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/le-brompton-t-line-legerete-et-performance-en-exclusivite-chez-komut-20","1","Brompton T Line : vélo pliant titane ultra-léger","48","409","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/ouverture-komut-bikes-stockel-des-le-03-02-2026-51","1","🚲 Ouverture Komut Bikes Stockel – dès le 03/02/2026 | Komut","60","552","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/nouveau-chez-komut-le-brompton-g-line-le-velo-pliant-qui-fait-tout-27","1","Brompton G Line : vélo pliant classique & électrique","52","457","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/tag/urban-arrow-5","1","Actualités | Komut","18","165","Non indexable","noindex"
"https://www.komut.be/nl_BE/blog/actualites-22/tag/g-line-21","1","Actualités | Komut","18","165","Non indexable","noindex"
"https://www.komut.be/nl_BE/blog/actualites-22/tag/lovens-19","1","Actualités | Komut","18","165","Non indexable","noindex"
"https://www.komut.be/nl_BE/blog/actualites-22/bruxelles-on-tour-une-course-unique-a-vivre-avec-komut-13","1","Bruxelles On Tour : événement cycliste incontournable","53","484","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/brompton-g-line-24","1","Brompton G Line : vélo pliant et électrique chez Komut","54","486","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/urban-arrow-breeze-le-nouveau-velo-cargo-longtail-electrique-disponible-chez-komut-bikes-a-bruxelles-49","1","Urban Arrow Breeze : longtail électrique compact","48","436","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/reprise-de-bike-avenue-par-komut-bikes-45","1","Nouveau Komut Bikes à Saint-Gilles – passion cyclisme","53","495","Indexable",""
"https://www.komut.be/nl_BE/blog/promos-17","1","Promos | Komut","14","145","Indexable",""
"https://www.komut.be/nl_BE/blog/assurance-25","1","Assurance | Komut","17","169","Indexable",""
"https://www.komut.be/nl_BE/blog/actualites-22/tag/bike43-25","1","Actualités | Komut","18","165","Non indexable","noindex"
"https://www.komut.be/aide/faq-retours-remboursements","1","FAQ - Retours & Remboursements | Komut","38","379","Indexable",""
"https://www.komut.be/chike","1","Chike | Vélos cargos électriques - Komut","40","360","Indexable",""
"https://www.komut.be/outlet-velos","1","Outlet | Promo | Vélos | Komut","30","270","Indexable",""
"https://www.komut.be/nl_BE/shop/category/elektrische-fiets-elektrische-bakfiets-2389","1","Nos vélos cargos électriques | Komut","36","331","Indexable",""
"https://www.komut.be/nos-magasins","1","Nos magasins de vélos à Bruxelles | Komut Bikes","47","437","Indexable",""
"https://www.komut.be/nl_BE/shop/category/elektrische-fiets-elektrische-stadsfiets-2313","1","Nos vélos de ville électriques | Komut","38","334","Indexable",""
"https://www.komut.be/nl_BE/komut-stockel","1","Komut Stockel | Magasin de vélos électriques et cargos à Bruxelles","66","596","Indexable",""
"https://www.komut.be/nl_BE/komut-saint-gilles","1","Komut Bikes Saint-Gilles | Vélos électriques & cargos à Bruxelles","65","574","Indexable",""
"https://www.komut.be/nl_BE/komut-uccle","1","Komut Bikes Uccle | Magasin de vélos électriques et cargos à Bruxelles","70","632","Indexable",""
"https://www.komut.be/assurances-velos","1","Assurance vélo électrique & cargo | Komut Bikes Bruxelles","57","517","Indexable",""
"https://www.komut.be/financement","1","Financement vélo électrique & cargo | Komut Bikes Bruxelles","59","540","Indexable",""
"https://www.komut.be/entretien-et-reparations","1","Entretien et réparation vélo à Bruxelles | Ateliers Komut Bikes","63","548","Indexable",""
"https://www.komut.be/isy","1","i:SY | Komut","12","109","Indexable",""
"https://www.komut.be/nl_BE/shop/category/klassieke-fiets-vouwfiets-2306","1","Vélos Pliants | Komut","21","192","Indexable",""
"https://www.komut.be/offers","1","Deals | Komut","13","125","Indexable",""
"https://www.komut.be/kona","1","Vélo Kona | Komut","17","166","Indexable",""
"https://www.komut.be/shop","1","Nos produits | Komut","20","188","Indexable",""
"https://www.komut.be/terms","1","Terms & Conditions | Komut","26","250","Indexable",""
"https://www.komut.be/aide/faq-paiement","1","FAQ - Paiement | Komut","22","216","Indexable",""
"https://www.komut.be/brompton","1","Brompton | Vélo pliant haut de gamme chez Komut Bikes Bruxelles","63","596","Indexable",""
"https://www.komut.be/benno","1","Benno bikes | Komut","19","183","Indexable",""
"https://www.komut.be/lovens","1","Lovens | Komut","14","139","Indexable",""
"https://www.komut.be/nous-contacter","1","Contact Komut Bikes | Magasins de vélos à Bruxelles","51","471","Indexable",""
"https://www.komut.be/nl_BE/shop/category/klassieke-fiets-racefiets-2302","1","Nos vélos de route | Komut","26","241","Indexable",""
"https://www.komut.be/leasing","1","Leasing vélo via votre employeur | Komut Bikes Bruxelles","56","508","Indexable",""
"https://www.komut.be/nl_BE/shop/category/fietsaccessoire-2344","1","Accessoires vélo | Komut","24","225","Indexable",""
"https://www.komut.be/nl_BE/demande-leasing","1","Demande leasing | Komut","23","230","Indexable",""
"https://www.komut.be/nl_BE/shop/000000017029-muli-rain-cover-35870","1","MULI Rain cover | Komut","23","219","Indexable",""
"https://www.komut.be/muli","1","Muli Cycles | Komut","19","176","Indexable",""
"https://www.komut.be/nl_BE/shop/category/klassieke-fiets-mountainbike-2307","1","Shop | Komut","12","120","Indexable",""
"https://www.komut.be/nl_BE/shop/000000017027-muli-locking-rod-35868","1","MULI Locking rod | Komut","24","229","Indexable",""
"https://www.komut.be/nl_BE/shop/000000017028-muli-luggage-carrier-35869","1","MULI Luggage carrier | Komut","28","266","Indexable",""
"https://www.komut.be/a-propos","1","À propos | Komut","16","154","Indexable",""
"https://www.komut.be/tester-un-velo","1","Essai vélo électrique & cargo à Bruxelles | Komut Bikes","55","486","Indexable",""
"https://www.komut.be/nl_BE/shop/category/klassieke-fiets-2297","1","Nos vélos musculaire | Komut","28","266","Indexable",""
"https://www.komut.be/woom","1","Woom | Vélo enfant léger et évolutif à Bruxelles | Komut Bikes","62","552","Indexable",""
"https://www.komut.be/mentions-legales","1","Mentions légales | Komut","24","227","Indexable",""
"https://www.komut.be/blog/astuces-20","1","Astuces | Komut","15","147","Indexable",""
"https://www.komut.be/nl_BE/aide/faq-commande","1","FAQ - Commande | Komut","22","233","Indexable",""
"https://www.komut.be/nl_BE/aide/faq-bons-achat-fidelite","1","FAQ - Bons d'achat & Fidélité | Komut","37","330","Indexable",""
"https://www.komut.be/nl_BE/aide/faq-leasing-velo","1","FAQ - Leasing vélo | Komut","26","241","Indexable",""
"https://www.komut.be/aide","1","Support & FAQ | Komut","21","205","Indexable",""
"https://www.komut.be/nl_BE/aide/faq-sav-reparations","1","FAQ - SAV & Réparations | Komut","31","296","Indexable",""
"https://www.komut.be/nl_BE/shop/category/elektrische-fiets-2310","1","Vélos électriques | Komut","25","229","Indexable",""
"https://www.komut.be/nl_BE/aide/faq-financement-velo","1","FAQ - Financement vélo | Komut","30","288","Indexable",""
"https://www.komut.be/urban-arrow","1","Urban Arrow Family, Family Next & Breeze | Komut Bikes Bruxelles","64","589","Indexable",""
"https://www.komut.be/nl_BE/aide/faq-compte","1","FAQ - Mon compte | Komut","24","241","Indexable",""
"https://www.komut.be/politique-de-confidentialite","1","Politique de confidentialité | Komut","36","314","Non indexable","noindex"
"https://www.komut.be/faq-expedition-livraison","1","FAQ - Expédition & Livraison | Komut","36","325","Indexable",""
"https://www.komut.be/qio","1","QiO | Vélo compact électrique - Komut","37","341","Indexable",""
"https://www.komut.be/nl_BE/blog/tag/promo-8","1","Inspiration & Conseils | Komut","30","267","Non indexable","noindex"
"https://www.komut.be/nl_BE/blog/tag/hsd-27","1","Inspiration & Conseils | Komut","30","267","Non indexable","noindex"
"https://www.komut.be/nl_BE/blog/tag/financement-velo-26","1","Inspiration & Conseils | Komut","30","267","Non indexable","noindex"
"https://www.komut.be/nl_BE/blog/tag/cannondale-9","1","Inspiration & Conseils | Komut","30","267","Non indexable","noindex"
"https://www.komut.be/nl_BE/blog/conseils-d-experts-14/tern-hsd-p10-lr-p5i-lr-et-s00-lx-quelle-configuration-choisir-42","1","Tern HSD P10, P5i et S00 LX : Quel vélo choisir ?","49","430","Indexable",""
"https://www.komut.be/nl_BE/blog/leasing-velo-18/tout-savoir-sur-le-leasing-de-velos-pour-les-enseignants-36","1","Leasing vélo enseignants : économisez et profitez","49","446","Indexable",""
"https://www.komut.be/nl_BE/blog/tag/bike43-25","1","Inspiration & Conseils | Komut","30","267","Non indexable","noindex"
