"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Title 2","Longueur du Title 2","Largeur en pixels du Title 2","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H1-2","Longueur du H1-2","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Meta Robots 2","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://vintagefrenchart.com/foire-aux-questions/","text/html; charset=UTF-8","200","OK","Indexable","","FAQ Brocante | Questions Frequentes | Vintage French Art","56","516","","0","0","Foire aux questions : réponses a vos questions sur la brocante en ligne, les estimations, la livraison et l'achat d'antiquités chez Vintage French Art.","151","893","","0","","0","","0","faq","3","","0","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/foire-aux-questions/","","","","","","284219","64690","64690","24,782","","502","78","6,436","66,493","Normal","1,386","1","1","","252","123","0","100,000","43","24","0","10","9","0","","","","","1ae8b2afbcd3dd874175e36af9949a01","0,153","Thu, 26 Feb 2026 13:46:55 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/foire-aux-questions/","2026-02-26 17:43:11"
"https://vintagefrenchart.com/categorie-produit/mode-luxe-vintage/","text/html; charset=UTF-8","200","OK","Indexable","","Mode Luxe vintage  | Vintage French Art","39","351","","0","0","Vintage French Art votre antiquaire / brocanteur à Castres vous présente une grande fierté française : La Mode. Inscrite au patrimoine culturel français, la mode à la française est un art de vivre, de penser.  La mode a souvent été avant-gardiste, novatrice et transgressive insufflant de nouveaux codes à la…","309","1872","","0","","0","","0","Mode Luxe vintage","17","HERMES BelAmi Flacon de parfum géant","36","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/mode-luxe-vintage/","","","","","","303163","64963","64963","24,886","","486","95","5,116","73,872","Assez facile","1,274","1","2","","183","123","0","100,000","75","35","0","7","6","0","","","","","da9ca9de7f9614b621dee5023b4ab544","0,145","Thu, 26 Feb 2026 13:57:58 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/mode-luxe-vintage/","2026-02-26 17:43:12"
"https://vintagefrenchart.com/categorie-produit/montre-vintage/","text/html; charset=UTF-8","200","OK","Indexable","","Montres vintage - Montres de collection  | Vintage French Art","61","535","","0","0","Les montres vintage – Les montres de collection Amateur de belles montres vintage de collection ? Votre brocante de Castres aussi ! Venez découvrir nos prestigieuses montres de collection des plus grandes marques à tous les prix. L’univers de la montre de luxe vintage me fait rêver depuis tout petit,…","302","1849","","0","","0","","0","Montres vintage - Montres de collection","39","Jaeger-LeCoultre (1930) : Montre à gousset de collection","56","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/montre-vintage/","","","","","","275087","64103","64103","24,557","","396","76","5,211","64,605","Normal","1,265","1","2","","155","123","0","100,000","63","32","0","7","6","0","","","","","7d452fb8f13b0fb69ea54298e4b2afa2","0,116","Thu, 26 Feb 2026 13:58:10 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/montre-vintage/","2026-02-26 17:43:12"
"https://vintagefrenchart.com/produit/hermes-belami-flacon-de-parfum-geant-brocante-en-ligne/","text/html; charset=UTF-8","200","OK","Indexable","","Flacon de parfum géant Hermès BelAmi | Collection luxe","54","503","","0","0","Flacon de parfum géant Hermès BelAmi de collection. Objet vintage parfumerie de luxe française. Décoration raffinée.","116","722","","0","HERMES BelAmi Flacon de parfum géant","36","HERMES flacon de parfum géant","29","Produits similaires","19","Nina RICCI Flacon de parfum géant NiNa","38","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/hermes-belami-flacon-de-parfum-geant-brocante-en-ligne/","","","","","","290997","65655","65655","25,151","","475","94","5,053","71,333","Assez facile","1,293","1","2","","29","9","0","7,320","64","31","0","7","6","0","","","","","875bfe2cea55109b45e6ec8b77806b60","0,123","Thu, 26 Feb 2026 13:51:01 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/hermes-belami-flacon-de-parfum-geant-brocante-en-ligne/","2026-02-26 17:43:12"
"https://vintagefrenchart.com/politique-de-cookie/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","Politique de cookies | Vintage French Art | Brocante Castres","60","530","","0","0","Politique de cookies de Vintage French Art, boutique en ligne de brocante à Castres dans le Tarn (81). Gestion et utilisation des cookies sur notre site.","153","914","","0","","0","","0","Politique de cookies","20","","0","follow, noindex","","","","","","","","","","224373","59878","59878","22,938","","1506","262","5,748","60,506","Normal","4,808","1","1","","128","123","0","100,000","43","24","0","7","6","0","","","","","e6bf99d019efdbd180732fe6a8dc276f","0,109","Thu, 26 Feb 2026 13:47:57 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/politique-de-cookie/","2026-02-26 17:43:12"
"https://www.vintagefrenchart.com/boutique","text/html; charset=iso-8859-1","301","Moved Permanently","Non indexable","Redirigé","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","285","285","285","0,109","","0","","","","","0,000","1","0","","2","1","0","0,810","0","0","0","0","0","0","","","","","","0,252","","https://vintagefrenchart.com/boutique","Redirection HTTP","","","1.1","","","","","","https://www.vintagefrenchart.com/boutique","2026-02-26 17:43:12"
"https://vintagefrenchart.com/mentions-legales-et-politique-de-confidentialite/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","Mentions légales et Politique de confidentialité | VFA","54","471","","0","0","Qui sommes-nous ? Ceci est la page des mentions légales et politique de confidentialité où vous trouverez toutes les informations référentes à cette dernière.","158","961","","0","","0","","0","Mentions légales et Politique de confidentialité","48","Article 1 – Mentions légales","28","follow, noindex","","","","","","","","","","233953","62602","62602","23,982","","2586","358","7,223","59,877","Assez difficile","7,657","1","1","","128","123","0","100,000","43","24","0","11","9","0","","","","","fb28d19565611b277b712b9f0720cc1f","0,138","Thu, 26 Feb 2026 13:47:54 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/mentions-legales-et-politique-de-confidentialite/","2026-02-26 17:43:12"
"https://vintagefrenchart.com/my-account/woo-wish-list/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","My account | Vintage French Art","31","284","","0","0","","0","0","","0","My account","10","","0","Se connecter","12","","0","follow, noindex","","","","","","","","","","209296","55005","55005","21,071","","277","52","5,327","51,164","Assez difficile","1,260","1","2","","250","123","0","100,000","43","25","0","7","6","0","","","","","cb1c82a22dfb96d6726466faa3cec3ed","1,724","","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/my-account/woo-wish-list/","2026-02-26 17:43:11"
"https://vintagefrenchart.com/categorie-produit/meuble-ancien/","text/html; charset=UTF-8","200","OK","Indexable","","Meuble ancien  | Vintage French Art","35","312","","0","0","Retrouvez tout le mobilier vintage que vous recherchez. Grand designers, au mobilier classique en passant par l’industriel tout y est !","135","810","","0","","0","","0","Meuble ancien","13","« Carina » : Coiffeuse / secrétaire vintage scandinave années 60","64","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/meuble-ancien/","","","","","","267042","64435","64435","24,684","","360","71","5,070","62,804","Normal","1,212","1","2","","144","123","0","100,000","59","30","0","7","6","0","","","","","89702e5617a54fc9d28083b799275ed0","0,116","Thu, 26 Feb 2026 13:58:02 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/meuble-ancien/","2026-02-26 17:43:12"
"https://vintagefrenchart.com/categorie-produit/decoration-vintage/","text/html; charset=UTF-8","200","OK","Indexable","","Décoration vintage  | Vintage French Art","40","350","","0","0","La décoration d’intérieur vintage est très tendance. De la chambre d’enfant, à  la salle de bain en passant par les cuisines, salle à manger ou salon vintage chaque pièce de la maison peut recevoir une ambiance chaleureuse avec de la décoration rétro authentique et les idées déco vintage  ne manquent…","302","1844","","0","","0","","0","Décoration vintage","18","Flavio POLI : Bol en verre de Murano italien","44","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/decoration-vintage/","","","","","","277657","64765","64765","24,810","","409","79","5,177","62,373","Normal","1,274","1","2","","164","123","0","100,000","67","34","0","7","6","0","","","","","26773485281d78a7cb20da86ea42a27e","0,108","Thu, 26 Feb 2026 13:58:16 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/decoration-vintage/","2026-02-26 17:43:13"
"https://vintagefrenchart.com/categorie-produit/luminaire/","text/html; charset=UTF-8","200","OK","Indexable","","Luminaires  | Vintage French Art","32","282","","0","0","La brocante en ligne Vintage French Art, située à Castres dans le Tarn, vous a déniché tous types de luminaires vintages : appliques, lampes, lustres, éclairages industriels … Il y en a pour tout les goûts, pour tous les styles ! En décoration l’éclairage est la touche finale qui vient…","287","1689","","0","","0","","0","Luminaires","10","Lampe Accolay vintage design Georges Pelletier 1960/70","54","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/luminaire/","","","","","","349384","66678","66678","25,543","","614","120","5,117","71,021","Assez facile","1,332","1","2","","228","123","0","100,000","95","46","0","7","6","0","","","","","4e0f4e9f3ad9f82d3c54751347184b14","0,104","Thu, 26 Feb 2026 13:58:07 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/luminaire/","2026-02-26 17:43:13"
"https://vintagefrenchart.com/categorie-produit/arts-table/","text/html; charset=UTF-8","200","OK","Indexable","","Arts de la table  | Vintage French Art","38","317","","0","0","","0","0","","0","","0","","0","Arts de la table","16","« Vulcain » seau à champagne original Luc Lanel pour Christofle","63","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/arts-table/","","","","","","273531","63818","63818","24,447","","395","75","5,267","66,558","Normal","1,237","1","2","","275","123","0","100,000","63","32","0","7","6","0","","","","","64b3ba0edf5aab7c6589d7c7855d3ed1","0,119","Thu, 26 Feb 2026 13:58:13 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/arts-table/","2026-02-26 17:43:13"
"https://vintagefrenchart.com/plan-du-site/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","plan du site | Vintage French Art | Brocante Castres","52","454","","0","0","ici vous trouverez une vue d'ensemble de la structure du site.","62","371","","0","Plan du site","12","","0","Plan du site","12","Pages","5","follow, noindex","","","","","","","","","","232065","60196","60196","23,060","","1280","189","6,772","100,000","Très facile","3,367","1","1","","129","123","0","100,000","143","103","0","7","6","0","","","","","39db2b0ec7c41681e83d8c7eb94b9629","0,143","Thu, 26 Feb 2026 13:48:00 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/plan-du-site/","2026-02-26 17:43:13"
"https://vintagefrenchart.com/categorie-produit/plaque-ancienne-pub-vintage/","text/html; charset=UTF-8","200","OK","Indexable","","Plaques anciennes et publicité Vintage  | Vintage French Art","60","528","","0","0","Les plaques anciennes et objets publicitaires vintage de collection La brocante en ligne Vintage French Art, située vers Castres en France, est remplie de nostalgie au moment de vous présenter ses plaques anciennes et ses articles publicitaires vintage … Les objets publicitaires vintage, notamment les plaques anciennes sont d’excellents objets…","346","2109","","0","","0","","0","Plaques anciennes et publicité Vintage","38","Ancienne plaque émaillée ODO double face | Publicité Vintage","60","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/plaque-ancienne-pub-vintage/","","","","","","363945","67396","67396","25,818","","706","136","5,191","72,749","Assez facile","1,449","1","2","","239","123","0","100,000","101","45","0","7","6","0","","","","","b15fc1b24a30767007dd685f48d6c4b9","0,136","Thu, 26 Feb 2026 13:44:13 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/plaque-ancienne-pub-vintage/","2026-02-26 17:43:14"
"https://vintagefrenchart.com/blog/","text/html; charset=UTF-8","200","OK","Indexable","","Blog | Vintage French Art","25","221","","0","0","Blog Vintage French Art : conseils et découvertes sur les antiquités, brocantes et objets vintage. Conseils d'experts pour passionnés.","134","810","","0","","0","","0","La décoration industrielle, pour un salon d’histoire et d’audace","64","La décoration campagne chic, pour un intérieur country","54","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/blog/","https://vintagefrenchart.com/blog/page/2/","","","","","286694","63990","63990","24,513","","895","165","5,424","76,745","Assez facile","2,174","1","1","","275","123","0","100,000","102","45","0","7","6","0","","","","","ee360205a0694c99358341951f783507","1,946","Thu, 26 Feb 2026 16:43:14 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/blog/","2026-02-26 17:43:13"
